longitud,latitud,id_region,tipo_ecosistema,valor_indice
-101.01041649270826,17.760568513049872,Sur,Selva Húmeda,0.95103884
-111.55812354187134,30.924450122077886,Noroeste,Pastizal,0.99374515
-104.06531507803112,26.90037242347413,Noreste,Pastizal,0.5498741
-107.61481417456595,30.12329474810477,Noreste,Manglar,0.64566296
-115.0384011711598,30.323241834889167,Noroeste,Bosque Templado,0.9920745
-87.68599567852287,20.42129541976224,Sureste,Pastizal,0.9474353
-112.31163350666732,31.297117247670645,Noroeste,Selva Húmeda,0.9190547
-101.31795342621942,23.639244028744027,Centro,Selva Húmeda,0.98787934
-99.8450996412667,22.325925904419496,Centro,Matorral Seco,0.33408824
-99.0176895524026,23.470708151353275,Noreste,Bosque Templado,0.8744218
-107.44018404077576,26.248842273223254,Noreste,Bosque Templado,0.96903354
-101.64672500733309,24.718201100802524,Centro,Selva Húmeda,0.68014115
-100.04858017807186,22.83312057244417,Noreste,Pastizal,0.9035188
-103.33864954675244,19.121601826207375,Occidente,Pastizal,0.5677671
-101.11482046942147,25.628842238853483,Noreste,Bosque Templado,0.9532965
-107.63271798614853,27.456732777070542,Noreste,Pastizal,0.9491335
-92.10299329457563,15.664256465736337,Sureste,Manglar,0.33362353
-113.20040984167612,26.932707682953904,Noroeste,Matorral Seco,0.9783306
-101.99752445234517,27.3432826132315,Noreste,Manglar,0.8609924
-93.58825450311805,17.58312569677995,Sureste,Matorral Seco,0.32784706
-98.3482969449808,21.39315706846821,Sureste,Selva Húmeda,0.34704706
-103.24429788220687,28.958781153033648,Noreste,Bosque Templado,0.9810324
-107.17792788850927,27.774255568183225,Noreste,Selva Húmeda,0.9596629
-111.86506939266931,30.57526135676597,Noroeste,Pastizal,0.19498824
-100.54900970911808,27.037770012856875,Noreste,Bosque Templado,0.28828824
-111.74922936595462,24.703114003395875,Noroeste,Selva Húmeda,0.9516241
-101.47127840074823,18.177457765754053,Sur,Pastizal,0.90226
-88.92181497580171,18.55296682034208,Sureste,Pastizal,0.6129294
-89.08739774777624,19.893647837997513,Sureste,Pastizal,0.72193414
-100.2633604636039,20.353510001374506,Centro,Matorral Seco,0.30921176
-99.89049565226988,25.4249422749617,Sur,Manglar,0.73136294
-99.08407594037708,20.1074123732425,Centro,Selva Húmeda,0.69876057
-92.39765350499387,15.255723231436562,Sureste,Bosque Templado,0.9372818
-101.06946252751305,19.21025400633369,Occidente,Manglar,0.54374236
-89.69039936486038,20.039242832219486,Sureste,Selva Húmeda,0.62633175
-100.40415676745155,23.08937748665576,Centro,Bosque Templado,0.52526236
-101.0209101687431,20.1492824374994,Centro,Manglar,0.48530707
-105.92825806225524,27.467644892340353,Noreste,Manglar,0.37947646
-98.58492398095909,22.21579646054923,Centro,Matorral Seco,0.3125412
-103.9191331195483,28.85785044306999,Noreste,Bosque Templado,0.8527853
-100.66126377675982,20.263847956981092,Centro,Bosque Templado,0.66781706
-89.13831543790582,21.27962160700039,Sureste,Matorral Seco,0.7007559
-98.5553103188117,23.8782884832149,Noreste,Pastizal,0.9557576
-98.78630287522478,24.21670940538713,Noreste,Selva Húmeda,0.6460676
-97.68330993346332,21.239276822314753,Sureste,Selva Húmeda,0.41490588
-102.41966072159762,21.998246952618434,Centro,Matorral Seco,0.27034706
-101.7649311346793,21.609580414646782,Occidente,Selva Húmeda,0.46366647
-102.82655632924616,27.938235118220955,Noreste,Selva Húmeda,0.981776
-107.43829932147761,29.508129598774815,Noreste,Manglar,0.37310588
-111.19837235508125,24.979533637393455,Noroeste,Manglar,0.9893342
-98.32478968591384,21.33547894551699,Sureste,Bosque Templado,0.7295394
-101.60520130688379,22.39476457390009,Centro,Bosque Templado,0.3295706
-110.19494791449479,27.650158666362643,Noroeste,Pastizal,0.99372095
-111.58203453720715,25.68619802010584,Noroeste,Manglar,0.9882524
-99.63462731999934,23.90289186496643,Sur,Pastizal,0.67809176
-97.77744093925037,25.009951390092837,Noreste,Bosque Templado,0.2981294
-107.30400473091152,27.389990574318947,Noreste,Selva Húmeda,0.9118994
-107.29648368126021,30.260029510120834,Noreste,Selva Húmeda,0.8927782
-99.41890254219109,17.5685798867675,Sur,Pastizal,0.5012894
-100.66130238389898,17.250737974447187,Sur,Manglar,0.47908118
-113.37286515605773,27.269503010484442,Noroeste,Selva Húmeda,0.9852303
-100.30150821458692,19.668080856728896,Occidente,Bosque Templado,0.94095236
-102.82034655386563,25.229561799997786,Noreste,Matorral Seco,0.9580853
-89.28753155949386,20.467979823405017,Sureste,Manglar,0.6437935
-105.65696357260362,22.77730208642541,Noroeste,Pastizal,0.33488235
-106.29953263822131,26.70631564269431,Noreste,Selva Húmeda,0.97497493
-95.25253809502576,17.480445480914245,Noreste,Selva Húmeda,0.27918234
-96.22823616581819,17.872290518731134,Noreste,Bosque Templado,0.9975866
-108.14990191405263,26.007240089270486,Noroeste,Manglar,0.98925555
-102.9656683682803,20.07089379290953,Occidente,Manglar,0.39525294
-99.87002571473722,22.999401979458806,Noreste,Manglar,0.32558236
-104.59942401773914,27.787136800398788,Noreste,Selva Húmeda,0.5022318
-106.73958165242351,25.901788701407117,Noreste,Manglar,0.5217671
-98.35690251509864,25.113371889280124,Noreste,Bosque Templado,0.29071766
-102.85095566589735,20.466156874992528,Occidente,Matorral Seco,0.2830294
-97.76978726643425,16.5731145519023,Noreste,Matorral Seco,0.8972006
-101.44908782609699,23.779644157177927,Centro,Pastizal,0.99236196
-102.67172653580829,19.17915837374522,Occidente,Manglar,0.1764706
-100.89711840817606,23.727640681258144,Centro,Pastizal,0.87305117
-108.45250705127879,25.43531407326481,Noroeste,Selva Húmeda,0.1764647
-101.82666508992082,24.949359959706076,Centro,Bosque Templado,0.89043057
-109.19073300366223,30.653175686259345,Noroeste,Selva Húmeda,0.99153155
-106.15075394988689,30.978516571901775,Noreste,Manglar,0.5016359
-95.64735404924433,17.862206211114447,Sureste,Pastizal,0.30455294
-109.023836195199,30.047025821621165,Noroeste,Selva Húmeda,0.979613
-100.2395916470977,27.917792404917105,Noreste,Matorral Seco,0.38662353
-101.31477534522556,21.230748088741958,Centro,Selva Húmeda,0.3372353
-98.21130687720837,21.640129907237277,Sureste,Bosque Templado,0.30419412
-104.03451018982173,20.59914880812205,Occidente,Bosque Templado,0.27597648
-92.56731599472745,15.199269761134161,Sureste,Bosque Templado,0.16801177
-107.57610497916131,24.848736533186887,Noroeste,Pastizal,0.17674705
-98.40611095461377,16.491790744834873,Sur,Bosque Templado,0.23509412
-108.80183145225739,26.81505651673066,Noroeste,Bosque Templado,0.9823051
-89.90755275819848,19.764079172940797,Sureste,Selva Húmeda,0.6246747
-109.33988535639752,31.315624127865146,Noroeste,Selva Húmeda,0.42170587
-105.94474363032487,29.397943436261908,Noreste,Bosque Templado,0.8863841
-93.7218748232972,16.398743156207054,Sureste,Matorral Seco,0.83288527
-109.35392621912135,29.24431511572428,Noroeste,Selva Húmeda,0.94602764
-101.49535055024006,18.766869484753194,Occidente,Manglar,0.7576553
-102.58855245589046,27.136165594397482,Noreste,Selva Húmeda,0.91860235
-101.06649767722658,27.602094853414442,Noreste,Bosque Templado,0.8963341
-99.16399314093934,18.221750380839282,Sur,Matorral Seco,0.5683035
-100.93688333435566,19.305627189907668,Occidente,Selva Húmeda,0.44333
-110.8125802128369,30.959312785223815,Noroeste,Selva Húmeda,0.9648882
-111.4760849572978,25.278042281908334,Noroeste,Manglar,0.98774195
-89.70245155488793,19.69169412457832,Sureste,Selva Húmeda,0.058923528
-103.19171405114535,25.20240905678161,Noreste,Selva Húmeda,0.97929573
-103.20710952619093,21.25254677783654,Centro,Bosque Templado,0.44624764
-102.55207467380872,25.583443323393432,Noreste,Matorral Seco,0.90807176
-97.92713290901858,16.29681989112684,Noreste,Selva Húmeda,0.41738236
-88.15778124860596,20.35333502533289,Sureste,Matorral Seco,0.6443935
-96.87867977457871,18.8454465362085,Sureste,Selva Húmeda,0.74309
-103.73808102375087,27.967084115897784,Noreste,Matorral Seco,0.7246835
-99.4346468574649,26.71955582506349,Noreste,Matorral Seco,0.80335647
-105.112322718385,22.62072991589636,Occidente,Bosque Templado,0.92796767
-109.1172049423901,28.998498418647387,Noroeste,Manglar,0.8577
-100.68367356723734,18.710999533179727,Sur,Selva Húmeda,0.6389235
-106.30560964327665,23.17009540718768,Noroeste,Selva Húmeda,0.13176471
-101.63753792776627,21.223969277144324,Centro,Selva Húmeda,0.35969412
-97.37095829537871,25.68563509989277,Noreste,Bosque Templado,0.98981464
-99.18622676276357,20.81091063808011,Centro,Selva Húmeda,0.8147994
-94.86244210988482,18.482275604499968,Sureste,Matorral Seco,0.41177058
-103.52436257891269,19.378277843804312,Occidente,Manglar,0.23797059
-99.21270169374586,19.97815285751574,Centro,Matorral Seco,0.39982942
-91.24900583606865,18.558200119865287,Sureste,Selva Húmeda,0.59701234
-112.62191019730041,26.99843874993518,Noroeste,Manglar,0.99662113
-98.5258646617153,23.123928566505203,Noreste,Bosque Templado,0.90367174
-99.0070834240447,19.953395969168305,Centro,Pastizal,0.2754588
-102.0041468346929,21.381802036830027,Occidente,Selva Húmeda,0.2846353
-102.15127369341997,21.26519610801586,Occidente,Manglar,0.38679412
-106.56672404302311,27.805956687790662,Noreste,Selva Húmeda,0.36251175
-98.53120837766316,19.46221174743513,Centro,Selva Húmeda,0.24588235
-92.23045548699933,14.62129281481086,Sureste,Pastizal,0.48339647
-103.34264121370617,19.640032777061727,Occidente,Bosque Templado,0.1765706
-110.1700506221393,24.228160412655043,Noroeste,Selva Húmeda,0.61523056
-109.00420461046495,30.944311328254077,Noroeste,Selva Húmeda,0.8832359
-100.35382068764697,25.492571061366323,Sur,Pastizal,0.7224341
-108.92798906500606,29.651738137680294,Noroeste,Selva Húmeda,0.8081153
-115.5480180382553,31.120035023440373,Noroeste,Pastizal,0.99488735
-101.73887479113583,24.75004349934543,Centro,Pastizal,0.8236653
-115.20990907019235,32.2610137127947,Noroeste,Pastizal,0.1764706
-90.52209569749942,19.53198499504599,Sureste,Pastizal,0.63919413
-106.87932250974627,29.93998362901959,Noreste,Bosque Templado,0.62232
-97.92296661630779,25.665638916560333,Noreste,Matorral Seco,0.19208823
-107.31188515965859,25.92278936894998,Noroeste,Bosque Templado,0.9875554
-115.22660399663577,32.56923826757851,Noroeste,Selva Húmeda,0.17645882
-110.56381169912952,30.40778088520131,Noroeste,Bosque Templado,0.8567141
-91.04523024865304,18.87982838209807,Sureste,Selva Húmeda,0.32015294
-105.65815504265038,30.77388132326517,Noreste,Bosque Templado,0.96025413
-106.48027633856414,30.805803256368762,Noreste,Bosque Templado,0.9860153
-100.5879127393306,22.033520394647184,Centro,Manglar,0.9390777
-107.5192486429657,31.34429677886328,Noreste,Bosque Templado,0.9815656
-112.07414902844329,26.680446203711465,Noroeste,Selva Húmeda,0.9233165
-109.88237219100594,28.685279867678865,Noroeste,Bosque Templado,0.9655494
-92.62449836415128,17.275386183153476,Sureste,Manglar,0.40998235
-104.48223878858343,28.302066686777653,Noreste,Bosque Templado,0.9705892
-111.88439376145206,24.491599953359135,Noroeste,Bosque Templado,0.88336647
-103.03911377664126,24.065492531432586,Centro,Bosque Templado,0.36738235
-107.47675605386586,28.891230523547964,Noreste,Matorral Seco,0.74888355
-101.36346314795686,24.818028289677926,Noreste,Matorral Seco,0.65380704
-91.38266867968899,18.266131249319333,Sureste,Bosque Templado,0.34356472
-87.79904356115951,20.458096744476563,Sureste,Bosque Templado,0.90267235
-107.67169374073526,26.419940779852983,Noreste,Pastizal,0.90228236
-102.63839929257185,20.88620012009052,Occidente,Matorral Seco,0.3507353
-108.01754318880857,27.122644438429052,Noreste,Selva Húmeda,0.9849399
-103.51246272588423,28.38117656648044,Noreste,Bosque Templado,0.9274947
-88.29771392531798,18.88827670110552,Sureste,Matorral Seco,0.7414353
-92.86077908462426,18.026566468333822,Sureste,Matorral Seco,0.015182353
-105.46939060838538,22.798488453354928,Occidente,Bosque Templado,0.8232906
-100.07987190582355,25.179060623403085,Sur,Matorral Seco,0.98465335
-103.44361865496239,27.224334244724517,Noreste,Matorral Seco,0.99358916
-102.65039008385753,20.493163752894414,Occidente,Manglar,0.29535294
-99.83456093222527,26.970669201917957,Sur,Pastizal,0.9178053
-95.66515879825711,17.969086434804574,Sureste,Matorral Seco,0.34615883
-96.8441965798131,16.461288338730196,Noreste,Bosque Templado,0.82394767
-101.15301808651711,26.95246846859582,Noreste,Selva Húmeda,0.6178847
-100.10545413143788,22.228410579765754,Centro,Pastizal,0.22552942
-108.45305322988662,25.77534671961548,Noroeste,Manglar,0.18358235
-100.04387515175064,22.172292610627732,Centro,Pastizal,0.9163435
-104.98079241020834,29.144858610654286,Noreste,Matorral Seco,0.8594676
-100.25612227113973,21.060093648035128,Centro,Pastizal,0.5932153
-100.61650020030054,17.736731033562336,Sur,Bosque Templado,0.7697953
-100.77084532505864,25.041606959377905,Sur,Bosque Templado,0.29067057
-106.66707572067493,29.23723864876243,Noreste,Pastizal,0.30704117
-104.82427321330368,27.32716285673767,Noreste,Bosque Templado,0.5999818
-106.06186074351291,30.615315642731,Noreste,Pastizal,0.61796296
-103.21294285727244,27.911946894329873,Noreste,Selva Húmeda,0.13197647
-97.15081159375399,17.372436353657687,Noreste,Bosque Templado,0.4341353
-102.8601530460713,27.02529813473671,Noreste,Manglar,0.5653659
-107.79118206248228,31.321710567582723,Noreste,Selva Húmeda,0.42938823
-110.30187123029152,27.589718042573626,Noroeste,Manglar,0.34061766
-101.7779588082581,23.004180668220563,Centro,Manglar,0.32635295
-107.62310067733783,29.251477484351025,Noreste,Manglar,0.96426356
-101.64488503604908,23.42105171993827,Centro,Pastizal,0.9986619
-96.43076717391698,17.999211170702154,Noreste,Manglar,0.3888
-100.90851264607674,18.437553194277186,Sur,Matorral Seco,0.684037
-103.37047753666931,18.910698456073888,Occidente,Pastizal,0.67737824
-99.78835376042909,21.370771613634226,Centro,Manglar,0.76621646
-102.18406975045899,27.250114716302356,Noreste,Manglar,0.95467293
-114.07846398335508,31.862530796172855,Noroeste,Manglar,0.9989274
-100.98083491927268,25.479930962848787,Noreste,Manglar,0.0
-88.96353192568584,19.07116883055338,Sureste,Pastizal,0.62818766
-101.3360338276095,27.012636062909507,Noreste,Matorral Seco,0.3782647
-100.35078968689076,23.93680266633776,Sur,Manglar,0.6450947
-105.82186314754013,27.32320152724168,Noreste,Manglar,0.4523353
-100.26097125902888,21.714835098764077,Centro,Selva Húmeda,0.8342612
-105.91731927745866,23.53014341046316,Noroeste,Manglar,0.9376724
-103.10335799158858,18.942667595004064,Occidente,Pastizal,0.6922812
-91.01425307209486,16.64471871940143,Sureste,Matorral Seco,0.9159553
-103.36105834597296,22.836437287710105,Centro,Manglar,0.54351
-111.9236170735744,25.222256502776375,Noroeste,Pastizal,0.88322115
-100.23968393949492,25.48749300921168,Sur,Matorral Seco,0.9406188
-103.1972215422119,27.94352794935575,Noreste,Manglar,0.6913571
-100.61537829287465,19.207461875651703,Occidente,Pastizal,0.9863397
-108.46008921156182,30.862137065867383,Noreste,Selva Húmeda,0.6516694
-114.85625580601844,31.985266224033015,Noroeste,Bosque Templado,0.39532942
-106.92153293740643,27.75861014442618,Noreste,Selva Húmeda,0.9602947
-101.85783165419195,18.806964657878982,Occidente,Manglar,0.6629306
-101.8043054261064,19.11603354638145,Occidente,Bosque Templado,0.94089824
-112.74917427098634,31.239119313343252,Noroeste,Manglar,0.96565056
-97.5200533171829,17.71785276450747,Noreste,Selva Húmeda,0.31342942
-97.9186358230477,22.96331081000651,Noreste,Selva Húmeda,0.38948235
-101.40606786563919,21.862715098051844,Centro,Manglar,0.3611
-95.55560121199467,17.420222991044554,Noreste,Selva Húmeda,0.512557
-110.887209324959,30.21507421445552,Noroeste,Manglar,0.71455115
-100.3614110015096,23.672248144486044,Sur,Manglar,0.71993
-106.554982851518,23.819442228510688,Noroeste,Matorral Seco,0.9954432
-101.7526907944019,20.102566856489073,Occidente,Selva Húmeda,0.3603
-112.03929884595355,29.801740454377757,Noroeste,Selva Húmeda,0.97789687
-104.42363256038027,22.279644530114503,Occidente,Pastizal,0.8708553
-106.19171996614101,28.902101339858007,Noreste,Selva Húmeda,0.5389718
-90.36107110439117,19.453834660871554,Sureste,Matorral Seco,0.3024941
-99.9553395580253,17.707352607861164,Sur,Matorral Seco,0.40992942
-112.27803961869358,30.866147374503065,Noroeste,Matorral Seco,0.98403853
-101.17015594497443,25.34559608723085,Noreste,Bosque Templado,0.9017312
-90.72188983174959,19.09844704898881,Sureste,Bosque Templado,0.2985647
-111.31701046063105,30.291063922720962,Noroeste,Selva Húmeda,0.96525174
-105.06325305539306,26.78464782985553,Noreste,Bosque Templado,0.65582705
-101.1580970947978,28.89472364917765,Noreste,Selva Húmeda,0.7987518
-109.2998507840111,28.329912983183174,Noroeste,Bosque Templado,0.995376
-88.87535702223111,20.10556880644629,Sureste,Bosque Templado,0.70341116
-103.35364498956554,21.52873356940074,Centro,Selva Húmeda,0.38045883
-102.59891500824826,27.866455882660752,Noreste,Selva Húmeda,0.99839914
-100.31594902641847,23.304413764434912,Sur,Matorral Seco,0.97233987
-103.01212165297375,28.08486386231208,Noreste,Bosque Templado,0.9627865
-101.80347423621204,19.502494750304415,Occidente,Selva Húmeda,0.67435116
-104.84102609090914,27.062023184111613,Noreste,Manglar,0.62279177
-97.54576768306592,17.372999684077136,Noreste,Pastizal,0.8332653
-110.50517515613656,28.036291170192047,Noroeste,Matorral Seco,0.8157076
-105.76156525174387,29.044101587962974,Noreste,Manglar,0.81273586
-100.79783538048927,22.357733984172313,Centro,Selva Húmeda,0.86369884
-103.30058007309016,18.558805940338615,Occidente,Pastizal,0.9084606
-92.60534798038337,17.31365530837726,Sureste,Matorral Seco,0.54166824
-105.13715687171269,22.540815422702803,Occidente,Pastizal,0.9425794
-101.92258790666133,27.602632922342046,Noreste,Selva Húmeda,0.9583959
-112.13260933218372,30.670815713481115,Noroeste,Matorral Seco,0.9569547
-109.61030027628668,30.088777062920858,Noroeste,Pastizal,0.99214244
-102.84754804711305,25.59333523976029,Noreste,Matorral Seco,0.86830765
-87.78764481344773,18.523068277578936,Sureste,Selva Húmeda,0.7614488
-99.5597040012046,24.019260279819296,Sur,Selva Húmeda,0.96688527
-97.5906928997955,25.83040170934955,Noreste,Matorral Seco,0.2588353
-107.60970518507119,27.529435083000276,Noreste,Matorral Seco,0.9684953
-102.46882577866556,22.548841122028325,Centro,Matorral Seco,0.38124117
-103.51744835298298,28.23085897900119,Noreste,Manglar,0.995255
-102.54240150595396,28.338204249682033,Noreste,Matorral Seco,0.7473206
-89.55286036116614,20.796041029623527,Sureste,Bosque Templado,0.6992653
-100.13273192090716,22.56724404276706,Centro,Pastizal,0.99576885
-107.51648213971804,30.702217766550017,Noreste,Matorral Seco,0.8440565
-103.14929315312045,18.61354239641267,Occidente,Selva Húmeda,0.48528823
-96.99856720432203,18.837477066454113,Sureste,Bosque Templado,0.28725293
-106.00994209553424,29.15271436576602,Noreste,Matorral Seco,0.8398812
-103.11042761579286,24.985349802986843,Noreste,Bosque Templado,0.997341
-93.80027991031918,17.165146876342614,Sureste,Pastizal,1.0
-98.6463413698073,24.977496630931416,Noreste,Matorral Seco,0.88630646
-95.31510809057973,17.919651577529496,Sureste,Bosque Templado,0.34238234
-109.04738964428877,25.945857842748822,Noroeste,Matorral Seco,6.4705884e-05
-96.99471103617347,17.84213776508098,Noreste,Bosque Templado,0.6038812
-103.25264175805229,25.305390990981778,Noreste,Bosque Templado,0.13211176
-101.12687123767388,19.647250885952072,Occidente,Bosque Templado,0.2284706
-89.45155878542786,19.716671857470747,Sureste,Selva Húmeda,0.63239473
-104.82826630669267,29.080837060339103,Noreste,Manglar,0.9073147
-98.2638298176549,19.907620499081574,Centro,Manglar,0.25933528
-101.80589452288359,24.777698744821844,Centro,Pastizal,0.9418359
-110.37889878979192,28.639041759519014,Noroeste,Manglar,0.81375647
-106.68272135847337,29.131507808897673,Noreste,Selva Húmeda,0.9782891
-108.32927751826065,25.607693237977255,Noroeste,Pastizal,0.1764706
-96.72954271919679,20.135799848505325,Sureste,Bosque Templado,0.39844707
-101.6965705518489,20.630685593707835,Centro,Manglar,0.27094707
-105.25112488783877,28.613160512535092,Noreste,Bosque Templado,0.96921587
-99.14855360767632,25.33337272867211,Sur,Bosque Templado,0.43498823
-104.19970591854398,19.932622961603926,Occidente,Matorral Seco,0.5843441
-89.14412676178824,18.7188672826417,Sureste,Manglar,0.5065
-92.17387746586982,14.959249754990875,Sureste,Pastizal,0.44194648
-96.92073948860008,19.285100841803413,Sureste,Matorral Seco,0.29082942
-101.69235192608276,23.396440109847205,Centro,Selva Húmeda,0.98642564
-108.2030169753066,27.900373629399482,Noreste,Pastizal,0.23501764
-102.0606979897435,23.644305266380766,Centro,Bosque Templado,0.68215823
-98.44403173533703,19.95305446032157,Centro,Matorral Seco,0.2877
-105.53585168243033,28.6782505588703,Noreste,Pastizal,0.8286524
-105.81225143628308,28.097190431699588,Noreste,Pastizal,0.17680588
-112.36766574258175,27.026213223486362,Noroeste,Manglar,0.9989428
-88.18207750082381,21.187060296601892,Sureste,Manglar,0.4118706
-113.6195181889426,27.28120959143774,Noroeste,Matorral Seco,0.9300806
-100.4717505717935,17.955248865108572,Sur,Selva Húmeda,0.66785645
-100.78995553785717,27.042135216053982,Noreste,Manglar,0.9463182
-102.05195025065291,28.027429233787267,Noreste,Selva Húmeda,0.92703235
-103.09297008824629,26.6191022941223,Noreste,Manglar,0.978637
-103.9531182006946,27.623074988271817,Noreste,Matorral Seco,0.76422
-104.30474525551138,19.836621924696736,Occidente,Matorral Seco,0.26234707
-111.66755667583794,28.670417852145718,Noroeste,Pastizal,0.36422354
-101.6387541499703,28.892864092038202,Noreste,Selva Húmeda,0.81163174
-97.80812833348422,24.597415287494997,Noreste,Manglar,0.29324704
-100.76333833631837,18.964485038936402,Occidente,Pastizal,0.6934694
-99.81840893833044,27.12916459560989,Sur,Selva Húmeda,0.7167053
-98.76072110875685,18.693079760901274,Sur,Pastizal,0.31455293
-99.35511403532672,18.89645417920004,Sur,Bosque Templado,0.40744707
-99.27181333349952,24.79935653845683,Noreste,Manglar,0.38582352
-99.04205765865584,19.9268703793884,Centro,Selva Húmeda,0.2923706
-102.51560953971291,24.016182567373534,Centro,Manglar,0.64446473
-107.27942794542894,25.801262302233862,Noroeste,Bosque Templado,0.9078406
-102.59613121643413,24.113317060643716,Centro,Manglar,0.64086354
-98.98020453760158,20.87558592001211,Centro,Bosque Templado,0.41815883
-101.6380775671009,27.628649406740077,Noreste,Bosque Templado,0.91922295
-97.96232370630047,24.69525881455583,Noreste,Bosque Templado,0.24349412
-110.1251912244862,28.697794079123447,Noroeste,Selva Húmeda,0.99897254
-101.90431042908772,20.080880418981348,Occidente,Matorral Seco,0.5234912
-91.51664945199323,16.171752373767653,Sureste,Selva Húmeda,0.47736293
-87.97948631427789,19.232981569662872,Sureste,Selva Húmeda,0.96688586
-108.02906068823366,31.62924466193197,Noreste,Selva Húmeda,0.94855237
-103.2287719381386,25.136464772099497,Noreste,Matorral Seco,0.84130704
-115.07135439005229,29.90098754147562,Noroeste,Pastizal,0.9759368
-102.06928494449396,20.94938276642773,Occidente,Bosque Templado,0.41134706
-96.02844398784237,16.671825868932803,Noreste,Pastizal,0.61779
-112.94306286347182,30.68846241786371,Noroeste,Selva Húmeda,0.9029459
-95.53972493571646,18.161872084050415,Sureste,Manglar,0.31608823
-100.95965870537047,25.248163601877557,Noreste,Bosque Templado,0.3947
-88.75820748237372,20.30064909376685,Sureste,Selva Húmeda,0.68703943
-101.42727832550618,26.040850389621518,Noreste,Manglar,0.9835096
-109.43950830684227,30.645831402966607,Noroeste,Bosque Templado,0.74321413
-90.2196125649259,20.2294292321218,Sureste,Bosque Templado,0.6505094
-111.54535752821523,31.214383426189297,Noroeste,Matorral Seco,0.8791229
-101.23543389052581,19.101260567479702,Occidente,Manglar,0.8384777
-108.59623892497088,30.306408698155668,Noroeste,Bosque Templado,0.98617136
-100.54470569344011,25.229413878937677,Sur,Manglar,0.3302706
-104.63056817870681,27.783826843526235,Noreste,Matorral Seco,0.5163265
-100.00110457446037,17.040864853864406,Sur,Matorral Seco,0.67737883
-101.4345473218723,28.074930918763684,Noreste,Bosque Templado,0.9974252
-107.8811992081142,25.497425086340716,Noroeste,Bosque Templado,0.86141175
-115.60610980340128,30.27469658473535,Noroeste,Pastizal,0.98999506
-102.51570290414622,22.7546708385396,Centro,Pastizal,1.7647058e-05
-100.19768181771218,22.85806183071239,Centro,Bosque Templado,0.9899667
-100.46632525888485,26.278279395629532,Sur,Selva Húmeda,0.9559788
-91.17460736587931,16.46170318910057,Sureste,Pastizal,0.97317296
-95.00943981835674,18.116399054460384,Sureste,Matorral Seco,0.2923706
-98.20920746155888,22.96635501576207,Noreste,Manglar,0.58007
-104.24580901982277,29.317812774311076,Noreste,Selva Húmeda,0.93650883
-99.13738408519451,19.360593786678844,Centro,Matorral Seco,0.0
-97.47031458028934,19.524756236750708,Centro,Matorral Seco,0.2932294
-114.99178341157761,31.199584449945313,Noroeste,Matorral Seco,0.9972252
-108.73581880956081,25.635895514088936,Noroeste,Pastizal,0.17661765
-102.44780350741853,26.3706719737149,Noreste,Manglar,0.99898446
-94.99874340418125,16.614086602258844,Noreste,Pastizal,0.32704705
-112.45495239645858,26.328546796504682,Noroeste,Selva Húmeda,0.97939956
-108.67360530750544,27.379270013859852,Noroeste,Matorral Seco,0.6206953
-112.73883321104607,26.7966281577134,Noroeste,Manglar,0.9997688
-101.77952977694937,19.719206661596075,Occidente,Manglar,0.8501241
-105.60223192518646,22.97142115066907,Noroeste,Bosque Templado,0.95986235
-98.67606540213258,24.9189553761113,Noreste,Pastizal,0.38847646
-116.73377961497565,32.3756572870505,Noroeste,Pastizal,0.20368235
-97.83997489271975,18.92981694077987,Centro,Selva Húmeda,0.1655353
-98.61097445599476,18.428998048485955,Centro,Bosque Templado,0.7648312
-95.56986873254739,18.707795314039284,Sureste,Bosque Templado,0.34637648
-106.23014648576282,29.09074787402095,Noreste,Matorral Seco,0.23707648
-100.22426242622144,17.890134009019654,Sur,Manglar,0.67456883
-102.56985572321436,24.204473685091703,Centro,Pastizal,0.9685406
-101.99034676584188,19.481705022801346,Occidente,Matorral Seco,0.88577765
-102.9154769083237,21.083017074615032,Occidente,Selva Húmeda,0.34277058
-88.70791710754688,21.22591181719681,Sureste,Manglar,0.3953706
-96.67369478247909,17.386851746530674,Noreste,Selva Húmeda,0.5649588
-105.66499986695233,26.62427442148533,Noreste,Bosque Templado,0.6959847
-105.94350382303959,23.327201070358115,Noroeste,Selva Húmeda,0.93462175
-103.56703361392309,21.036448936233185,Occidente,Selva Húmeda,0.8069224
-111.51718275964664,30.246242622024305,Noroeste,Manglar,0.43254706
-112.56109340453246,30.917310155944246,Noroeste,Bosque Templado,0.9479494
-112.4279964338183,29.09486880745404,Noroeste,Matorral Seco,0.96824884
-107.91325612762687,25.851109835562152,Noroeste,Manglar,0.39431176
-88.49162817111979,21.251047855389462,Sureste,Pastizal,0.3633059
-109.68287847799387,23.560959931986687,Noroeste,Bosque Templado,0.95288646
-105.01633132846413,29.917155763456314,Noreste,Manglar,0.9613841
-102.74544137857582,22.620620556471135,Centro,Manglar,0.6324706
-102.81405993075485,27.88576626416132,Noreste,Manglar,0.91838175
-113.80280696717205,28.670184337579585,Noroeste,Selva Húmeda,0.97759974
-105.32091622390472,30.241977563549195,Noreste,Bosque Templado,0.98915
-116.61766569832757,32.57034927031253,Noroeste,Pastizal,0.0
-101.77106753542103,24.77289132063881,Centro,Pastizal,0.89627177
-110.25786665666413,31.14653711371408,Noroeste,Matorral Seco,0.40015882
